GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.13_1,AFG.13.4_1,RICE,0,0,0,0,0,0,0.010840291017500663,0.010837716523651493,0.010846689539811332,0.010888386786382062,0.010752496754597444,0.010795334994717593,0,0,0,0,0,0
AFG,AFG.14_1,AFG.14.10_1,RICE,0,0,0,0,0,0,3.8638678924972787,3.6687290044263903,3.490097333473282,3.5195745068978868,3.855614283938389,3.6976967140369754,0,0,0,0,0,0
AFG,AFG.14_1,AFG.14.13_1,RICE,0,0,0,0,0,0,1.4803349235689633,1.405572814978587,1.3371349935197225,1.348428363397423,1.477172780003207,1.4166709977802345,0,0,0,0,0,0
AFG,AFG.14_1,AFG.14.1_1,RICE,0,0,0,0,0,0,1.990782641505521,1.890241131841449,1.7982046441429178,1.8133921833670978,1.9865301305227505,1.9051661797627046,0,0,0,0,0,0
AFG,AFG.14_1,AFG.14.9_1,RICE,0,0,0,0,0,0,1.1377368618879615,1.0802771576943522,1.027678093130414,1.036357806754826,1.1353065420731259,1.088806856934956,0,0,0,0,0,0
AFG,AFG.19_1,AFG.19.1_1,RICE,0,0,0,0,0,0,41.82808774033003,39.715622521829985,37.78185526743267,38.100958774758965,41.73873875827866,40.02921085687133,0,0,0,0,0,0
AFG,AFG.19_1,AFG.19.2_1,RICE,0,0,0,0,0,0,1599.8610025782418,1519.062407544156,1445.0987389782103,1457.303964814175,1596.4435393441715,1531.0566863935892,0,0,0,0,0,0
AFG,AFG.19_1,AFG.19.3_1,RICE,7.851021699402704e-4,0,0,0,0,0,342.39592588116227,326.1978976559156,311.1918314315072,314.82172045181125,343.87902417639145,330.1283541002956,2.293e-6,0,0,0,0,0
AFG,AFG.19_1,AFG.19.4_1,RICE,0.756837777190682,0.5694707097696299,0.4192972728793258,0.30802843438964744,0.2186921830887179,0.13877864419533015,4912.488511847116,4666.797942253375,4441.498656405065,4481.214945659732,4906.867169268076,4706.627127219239,1.541e-4,1.22e-4,9.44e-5,6.874e-5,4.457e-5,2.949e-5
AFG,AFG.19_1,AFG.19.5_1,RICE,0,0,0,0,0,0,113.04119908094833,107.33222183105606,102.10617921257462,102.9685624829511,112.79973176524291,108.17970024390954,0,0,0,0,0,0
AFG,AFG.19_1,AFG.19.6_1,RICE,0,0,0,0,0,0,109.23356480596009,103.71688644911345,98.6668757478309,99.50021084705243,109.00023097817805,104.5358187400368,0,0,0,0,0,0
AFG,AFG.19_1,AFG.19.7_1,RICE,0.07929607955998272,0.06695296735165794,0.05460985514333316,0.042266742935008386,0.029923630726683612,0.017580518518358842,118.69581039919144,112.70125543395918,107.21379273164683,108.11931462971816,118.44226426773146,113.59112689522553,6.681e-4,5.941e-4,5.094e-4,3.909e-4,2.526e-4,1.548e-4
AFG,AFG.1_1,AFG.1.5_1,RICE,0,0,0,0,0,0,5.498321306143787,5.220636784884465,4.966442192915962,5.008388495220995,5.486576341498376,5.261858115264659,0,0,0,0,0,0
AFG,AFG.1_1,AFG.1.7_1,RICE,0,0,0,0,0,0,12.15808268529783,11.54405684324205,10.981972764260474,11.074725912607269,12.132111803760726,11.63520690800825,0,0,0,0,0,0
AFG,AFG.20_1,AFG.20.5_1,RICE,0,0,0,0,0,0,78.44646114214967,74.48463956173289,70.8579569669707,71.4564194413539,78.27889164932236,75.07275860968386,0,0,0,0,0,0
AFG,AFG.22_1,AFG.22.14_1,RICE,0,0,0,0,0,0,7.9254856552075745,7.52522081665498,7.158815239369673,7.219278205918403,7.9085560245739295,7.584638781598527,0,0,0,0,0,0
AFG,AFG.22_1,AFG.22.17_1,RICE,0,0,0,0,0.00898521703237334,0.0085244366717388,221.77557780920395,210.57513285118645,200.32215755729132,202.01406767179546,221.3018429771428,212.23780111921164,0,0,0,0,4.06e-5,4.016e-5
AFG,AFG.22_1,AFG.22.18_1,RICE,0,0,0,0,0,0,9.628675594173648,9.142393686686392,8.697247408835521,8.770703890329063,9.608107779355457,9.21458059532479,0,0,0,0,0,0
AFG,AFG.22_1,AFG.22.19_1,RICE,0,0,0,0,0,0,28.318041005730247,26.88788055823304,25.57870045070538,25.794736772079585,28.25755083574547,27.100183051852824,0,0,0,0,0,0
AFG,AFG.22_1,AFG.22.20_1,RICE,0,0,0,0,0,0,23.15579078129968,21.986342086058574,20.915819564433033,21.09247344588939,23.106327694491895,22.159942799597104,0,0,0,0,0,0
AFG,AFG.22_1,AFG.22.2_1,RICE,0,0,0,0,0,0,311.9541821290096,296.1994011884081,281.7773509618152,284.1572272368305,311.28781677200533,298.5381452684703,0,0,0,0,0,0
AFG,AFG.22_1,AFG.22.8_1,RICE,0,0,0,0.03069111833640388,0.02911721483197291,0.02754331132754194,9.036804247943904,8.58041392049968,8.162630629818112,8.231571766894278,9.017500729562576,8.648163524923381,0,0,0,0.003728,0.003229,0.003185
AFG,AFG.22_1,AFG.22.9_1,RICE,0,0,0,0,0.04816314369749466,0.04569323889249493,32.84261255747892,31.183945368506464,29.665588394915353,29.916142350953486,32.77245744978825,31.430168917004405,0,0,0,0,0.00147,0.001454
